,index,School,School_Total,graduation_rate,Grade,Grade_Total,male_pct,female_pct,asian_pct,black_pct,hispanic_pct,white_pct,multi_pct,native_pct,learning_english_pct,disability_pct,poverty_pct,homeless_pct,School_exp,Classroom_Salary,Other_Inst_Salary,Inst_Benefits,Prof_Dev,Admin_Salary,Admin_Benefits,Other_Salaries,Other_Benefits,Other_Exp,S_T_Ratio,lt_4,four_twenty,plus_21
42,45,ACADEMY OF AMERICAN STUDIES,1179,0.9619047619047619,10,403,0.4838709677419355,0.5161290322580645,0.2729528535980149,0.034739454094292806,0.3548387096774194,0.337468982630273,0.0,0.0,0.05459057071960298,0.10669975186104218,0.7146401985111662,0.04714640198511166,18061.52,4726.02,869.08,2803.44,0.0,835.35,418.55,337.73,169.22,182.36,18,32,57,11
43,46,ACADEMY OF AMERICAN STUDIES,1179,0.9619047619047619,11,229,0.4104803493449782,0.5895196506550219,0.2183406113537118,0.017467248908296942,0.31004366812227074,0.45414847161572053,0.0,0.0,0.03056768558951965,0.09606986899563319,0.6550218340611353,0.0,18061.52,4726.02,869.08,2803.44,0.0,835.35,418.55,337.73,169.22,182.36,18,32,57,11
44,47,ACADEMY OF AMERICAN STUDIES,1179,0.9619047619047619,12,207,0.40096618357487923,0.5990338164251208,0.22705314009661837,0.03864734299516908,0.3526570048309179,0.38164251207729466,0.0,0.0,0.0,0.0966183574879227,0.6908212560386473,0.0,18061.52,4726.02,869.08,2803.44,0.0,835.35,418.55,337.73,169.22,182.36,18,32,57,11
45,48,ACADEMY OF HOSPITALITY AND TOURISM,302,0.8907922912205567,9,110,0.5272727272727272,0.4727272727272727,0.02727272727272727,0.5272727272727272,0.37272727272727274,0.05454545454545454,0.00909090909090909,0.00909090909090909,0.15454545454545454,0.22727272727272727,0.9363636363636364,0.19090909090909092,25929.04,6063.78,2788.06,4435.24,0.0,1542.88,773.06,434.95,217.93,1953.38,14,41,55,5
46,49,ACADEMY OF HOSPITALITY AND TOURISM,302,0.8907922912205567,10,69,0.5507246376811594,0.4492753623188406,0.07246376811594203,0.6231884057971014,0.2898550724637681,0.0,0.0,0.014492753623188406,0.10144927536231885,0.3188405797101449,0.9710144927536232,0.18840579710144928,25929.04,6063.78,2788.06,4435.24,0.0,1542.88,773.06,434.95,217.93,1953.38,14,41,55,5
47,50,ACADEMY OF HOSPITALITY AND TOURISM,302,0.8907922912205567,11,74,0.43243243243243246,0.5675675675675675,0.06756756756756757,0.6486486486486487,0.25675675675675674,0.02702702702702703,0.0,0.0,0.1891891891891892,0.22972972972972974,0.9324324324324325,0.12162162162162163,25929.04,6063.78,2788.06,4435.24,0.0,1542.88,773.06,434.95,217.93,1953.38,14,41,55,5
48,51,ACADEMY OF HOSPITALITY AND TOURISM,302,0.8907922912205567,12,49,0.4897959183673469,0.5102040816326531,0.02040816326530612,0.7346938775510204,0.22448979591836735,0.0,0.0,0.02040816326530612,0.20408163265306123,0.20408163265306123,0.8367346938775511,0.16326530612244897,25929.04,6063.78,2788.06,4435.24,0.0,1542.88,773.06,434.95,217.93,1953.38,14,41,55,5
49,52,ACADEMY OF INNOVATIVE TECHNOLOGY,422,0.9047619047619048,9,118,0.8220338983050848,0.17796610169491525,0.13559322033898305,0.3220338983050847,0.4406779661016949,0.0847457627118644,0.00847457627118644,0.00847457627118644,0.0847457627118644,0.22033898305084745,0.8813559322033898,0.11016949152542373,23884.98,6995.91,986.74,3999.73,0.0,1002.64,502.37,728.8,365.16,1583.87,13,32,68,0
50,53,ACADEMY OF INNOVATIVE TECHNOLOGY,422,0.9047619047619048,10,111,0.8198198198198198,0.18018018018018017,0.05405405405405406,0.34234234234234234,0.5495495495495496,0.036036036036036036,0.0,0.018018018018018018,0.07207207207207207,0.1891891891891892,0.8558558558558559,0.10810810810810811,23884.98,6995.91,986.74,3999.73,0.0,1002.64,502.37,728.8,365.16,1583.87,13,32,68,0
51,54,ACADEMY OF INNOVATIVE TECHNOLOGY,422,0.9047619047619048,11,104,0.7884615384615384,0.21153846153846154,0.038461538461538464,0.27884615384615385,0.625,0.009615384615384616,0.038461538461538464,0.009615384615384616,0.0673076923076923,0.25961538461538464,0.7980769230769231,0.0,23884.98,6995.91,986.74,3999.73,0.0,1002.64,502.37,728.8,365.16,1583.87,13,32,68,0
52,55,ACADEMY OF INNOVATIVE TECHNOLOGY,422,0.9047619047619048,12,89,0.7752808988764045,0.2247191011235955,0.06741573033707865,0.4157303370786517,0.47191011235955055,0.011235955056179775,0.011235955056179775,0.02247191011235955,0.10112359550561797,0.1797752808988764,0.797752808988764,0.0,23884.98,6995.91,986.74,3999.73,0.0,1002.64,502.37,728.8,365.16,1583.87,13,32,68,0
53,56,ACADEMY OF MEDICAL TECHNOLOGY,439,0.9091928251121076,9,123,0.5040650406504065,0.4959349593495935,0.04065040650406504,0.3983739837398374,0.5040650406504065,0.032520325203252036,0.016260162601626018,0.008130081300813009,0.18699186991869918,0.2032520325203252,0.8292682926829268,0.11382113821138211,21278.26,6517.07,815.03,3673.77,4.85,800.6,401.14,306.66,153.65,885.71,15,16,80,4
54,57,ACADEMY OF MEDICAL TECHNOLOGY,439,0.9091928251121076,10,131,0.5343511450381679,0.46564885496183206,0.06870229007633588,0.3969465648854962,0.5038167938931297,0.007633587786259542,0.007633587786259542,0.015267175572519083,0.1984732824427481,0.183206106870229,0.7862595419847328,0.09923664122137404,21278.26,6517.07,815.03,3673.77,4.85,800.6,401.14,306.66,153.65,885.71,15,16,80,4
55,58,ACADEMY OF MEDICAL TECHNOLOGY,439,0.9091928251121076,11,92,0.4782608695652174,0.5217391304347826,0.010869565217391304,0.32608695652173914,0.5869565217391305,0.03260869565217391,0.010869565217391304,0.03260869565217391,0.2391304347826087,0.17391304347826086,0.7608695652173914,0.05434782608695652,21278.26,6517.07,815.03,3673.77,4.85,800.6,401.14,306.66,153.65,885.71,15,16,80,4
56,59,ACADEMY OF MEDICAL TECHNOLOGY,439,0.9091928251121076,12,93,0.6236559139784946,0.3763440860215054,0.06451612903225806,0.26881720430107525,0.5806451612903226,0.053763440860215055,0.010752688172043012,0.021505376344086023,0.1935483870967742,0.10752688172043011,0.7849462365591398,0.10752688172043011,21278.26,6517.07,815.03,3673.77,4.85,800.6,401.14,306.66,153.65,885.71,15,16,80,4
57,60,ACADEMY OF URBAN PLANNING-ENGINEERIN,400,0.9265232974910395,9,114,0.7105263157894737,0.2894736842105263,0.03508771929824561,0.21929824561403508,0.6929824561403509,0.043859649122807015,0.0,0.008771929824561403,0.18421052631578946,0.24561403508771928,0.9912280701754386,0.14912280701754385,25184.2,6104.99,1653.85,3887.59,55.34,1178.59,590.54,1032.78,517.48,2443.28,14,48,41,11
58,61,ACADEMY OF URBAN PLANNING-ENGINEERIN,400,0.9265232974910395,10,112,0.6785714285714286,0.32142857142857145,0.017857142857142856,0.22321428571428573,0.5892857142857143,0.09821428571428571,0.07142857142857142,0.0,0.24107142857142858,0.16071428571428573,0.9642857142857143,0.15178571428571427,25184.2,6104.99,1653.85,3887.59,55.34,1178.59,590.54,1032.78,517.48,2443.28,14,48,41,11
59,62,ACADEMY OF URBAN PLANNING-ENGINEERIN,400,0.9265232974910395,11,92,0.6521739130434783,0.34782608695652173,0.021739130434782608,0.13043478260869565,0.782608695652174,0.05434782608695652,0.0,0.010869565217391304,0.34782608695652173,0.20652173913043478,0.9782608695652174,0.15217391304347827,25184.2,6104.99,1653.85,3887.59,55.34,1178.59,590.54,1032.78,517.48,2443.28,14,48,41,11
60,63,ACADEMY OF URBAN PLANNING-ENGINEERIN,400,0.9265232974910395,12,82,0.6219512195121951,0.3780487804878049,0.012195121951219513,0.2682926829268293,0.7073170731707317,0.012195121951219513,0.0,0.0,0.15853658536585366,0.3048780487804878,0.9512195121951219,0.08536585365853659,25184.2,6104.99,1653.85,3887.59,55.34,1178.59,590.54,1032.78,517.48,2443.28,14,48,41,11
61,64,ACADEMY-FINANCE & ENTERPRISE,738,0.9691833590138675,9,169,0.5088757396449705,0.4911242603550296,0.1834319526627219,0.05325443786982249,0.6390532544378699,0.11242603550295859,0.011834319526627219,0.0,0.1952662721893491,0.15384615384615385,0.8816568047337278,0.07692307692307693,19493.96,5155.75,823.77,2996.06,4.05,881.54,441.7,459.36,230.16,781.8,18,27,68,5
62,65,ACADEMY-FINANCE & ENTERPRISE,738,0.9691833590138675,10,239,0.5481171548117155,0.45188284518828453,0.2217573221757322,0.029288702928870293,0.5648535564853556,0.10460251046025104,0.06276150627615062,0.016736401673640166,0.06276150627615062,0.12133891213389121,0.8200836820083682,0.06694560669456066,19493.96,5155.75,823.77,2996.06,4.05,881.54,441.7,459.36,230.16,781.8,18,27,68,5
63,66,ACADEMY-FINANCE & ENTERPRISE,738,0.9691833590138675,11,165,0.5818181818181818,0.41818181818181815,0.24242424242424243,0.024242424242424242,0.5636363636363636,0.13333333333333333,0.024242424242424242,0.012121212121212121,0.04242424242424243,0.1393939393939394,0.8121212121212121,0.0,19493.96,5155.75,823.77,2996.06,4.05,881.54,441.7,459.36,230.16,781.8,18,27,68,5
64,67,ACADEMY-FINANCE & ENTERPRISE,738,0.9691833590138675,12,165,0.49696969696969695,0.503030303030303,0.24848484848484848,0.06666666666666667,0.49696969696969695,0.15151515151515152,0.01818181818181818,0.01818181818181818,0.0,0.1393939393939394,0.793939393939394,0.048484848484848485,19493.96,5155.75,823.77,2996.06,4.05,881.54,441.7,459.36,230.16,781.8,18,27,68,5
65,68,ACADEMY-LANGUAGE AND TECHNOLOGY,356,0.9882352941176471,9,93,0.5806451612903226,0.41935483870967744,0.0,0.0,1.0,0.0,0.0,0.0,0.978494623655914,0.06451612903225806,1.0,0.5268817204301075,22977.94,5310.35,1137.43,3230.68,0.0,890.32,446.1,582.94,292.08,3368.29,14,69,23,8
66,69,ACADEMY-LANGUAGE AND TECHNOLOGY,356,0.9882352941176471,10,90,0.5555555555555556,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.9888888888888889,0.45555555555555555,22977.94,5310.35,1137.43,3230.68,0.0,890.32,446.1,582.94,292.08,3368.29,14,69,23,8
67,70,ACADEMY-LANGUAGE AND TECHNOLOGY,356,0.9882352941176471,11,89,0.48314606741573035,0.5168539325842697,0.0,0.0,1.0,0.0,0.0,0.0,0.8202247191011236,0.0,1.0,0.43820224719101125,22977.94,5310.35,1137.43,3230.68,0.0,890.32,446.1,582.94,292.08,3368.29,14,69,23,8
68,71,ACADEMY-LANGUAGE AND TECHNOLOGY,356,0.9882352941176471,12,84,0.6071428571428571,0.39285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.8928571428571429,0.0,1.0,0.6309523809523809,22977.94,5310.35,1137.43,3230.68,0.0,890.32,446.1,582.94,292.08,3368.29,14,69,23,8
69,72,ALFRED E SMITH CAREER-TECH HS,439,0.879154078549849,9,149,0.8389261744966443,0.1610738255033557,0.013422818791946308,0.2751677852348993,0.6644295302013423,0.013422818791946308,0.013422818791946308,0.020134228187919462,0.174496644295302,0.28187919463087246,0.9664429530201343,0.22818791946308725,29496.97,8508.43,2047.6,5289.13,0.0,1879.0,941.48,1378.42,690.66,1042.49,11,25,48,28
70,73,ALFRED E SMITH CAREER-TECH HS,439,0.879154078549849,10,113,0.8230088495575221,0.17699115044247787,0.017699115044247787,0.23893805309734514,0.7345132743362832,0.008849557522123894,0.0,0.0,0.21238938053097345,0.36283185840707965,0.8849557522123894,0.1592920353982301,29496.97,8508.43,2047.6,5289.13,0.0,1879.0,941.48,1378.42,690.66,1042.49,11,25,48,28
71,74,ALFRED E SMITH CAREER-TECH HS,439,0.879154078549849,11,99,0.8484848484848485,0.15151515151515152,0.010101010101010102,0.2828282828282828,0.6767676767676768,0.0,0.0,0.030303030303030304,0.18181818181818182,0.3333333333333333,0.8787878787878788,0.06060606060606061,29496.97,8508.43,2047.6,5289.13,0.0,1879.0,941.48,1378.42,690.66,1042.49,11,25,48,28
72,75,ALFRED E SMITH CAREER-TECH HS,439,0.879154078549849,12,78,0.8717948717948718,0.1282051282051282,0.0,0.28205128205128205,0.7051282051282052,0.01282051282051282,0.0,0.0,0.19230769230769232,0.3333333333333333,0.8846153846153846,0.1282051282051282,29496.97,8508.43,2047.6,5289.13,0.0,1879.0,941.48,1378.42,690.66,1042.49,11,25,48,28
73,76,ALL CITY LEADERSHIP SECONDARY,235,0.9863013698630136,9,55,0.509090909090909,0.4909090909090909,0.05454545454545454,0.16363636363636364,0.6545454545454545,0.10909090909090909,0.0,0.01818181818181818,0.0,0.21818181818181817,0.8545454545454545,0.0,20039.2,4441.87,1654.16,3054.43,44.08,921.73,461.84,212.16,106.3,1422.89,20,32,64,5
74,77,ALL CITY LEADERSHIP SECONDARY,235,0.9863013698630136,10,58,0.5517241379310345,0.4482758620689655,0.06896551724137931,0.06896551724137931,0.7758620689655172,0.08620689655172414,0.0,0.0,0.0,0.15517241379310345,0.7586206896551724,0.0,20039.2,4441.87,1654.16,3054.43,44.08,921.73,461.84,212.16,106.3,1422.89,20,32,64,5
75,78,ALL CITY LEADERSHIP SECONDARY,235,0.9863013698630136,11,60,0.45,0.55,0.016666666666666666,0.05,0.8166666666666667,0.11666666666666667,0.0,0.0,0.0,0.18333333333333332,0.7666666666666667,0.0,20039.2,4441.87,1654.16,3054.43,44.08,921.73,461.84,212.16,106.3,1422.89,20,32,64,5
76,79,ALL CITY LEADERSHIP SECONDARY,235,0.9863013698630136,12,62,0.5,0.5,0.0,0.0967741935483871,0.8548387096774194,0.04838709677419355,0.0,0.0,0.0,0.16129032258064516,0.8548387096774194,0.0,20039.2,4441.87,1654.16,3054.43,44.08,921.73,461.84,212.16,106.3,1422.89,20,32,64,5
77,80,AMERICAN SIGN LANG & ENG SECONDAR,241,1.0,9,67,0.43283582089552236,0.5671641791044776,0.029850746268656716,0.11940298507462686,0.7761194029850746,0.04477611940298507,0.029850746268656716,0.0,0.1044776119402985,0.31343283582089554,0.9402985074626866,0.08955223880597014,32104.29,9700.74,2126.74,5926.19,0.0,2141.36,1072.93,1138.89,570.64,1707.03,8,61,29,10
78,81,AMERICAN SIGN LANG & ENG SECONDAR,241,1.0,10,43,0.32558139534883723,0.6744186046511628,0.0,0.11627906976744186,0.8837209302325582,0.0,0.0,0.0,0.13953488372093023,0.2558139534883721,0.8604651162790697,0.13953488372093023,32104.29,9700.74,2126.74,5926.19,0.0,2141.36,1072.93,1138.89,570.64,1707.03,8,61,29,10
79,82,AMERICAN SIGN LANG & ENG SECONDAR,241,1.0,11,67,0.3582089552238806,0.6417910447761194,0.0,0.26865671641791045,0.6865671641791045,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.07462686567164178,0.2537313432835821,0.8507462686567164,0.16417910447761194,32104.29,9700.74,2126.74,5926.19,0.0,2141.36,1072.93,1138.89,570.64,1707.03,8,61,29,10
80,83,AMERICAN SIGN LANG & ENG SECONDAR,241,1.0,12,64,0.25,0.75,0.046875,0.25,0.640625,0.0625,0.0,0.0,0.0,0.203125,0.71875,0.0,32104.29,9700.74,2126.74,5926.19,0.0,2141.36,1072.93,1138.89,570.64,1707.03,8,61,29,10
81,84,ANTONIA PANTOJA PREP ACADEMY,236,0.7551020408163265,9,89,0.48314606741573035,0.5168539325842697,0.07865168539325842,0.1348314606741573,0.7303370786516854,0.033707865168539325,0.0,0.02247191011235955,0.2696629213483146,0.33707865168539325,0.8876404494382022,0.0898876404494382,27719.76,8500.5,2515.38,5519.54,0.0,880.01,440.93,865.69,433.76,844.21,8,22,69,9
82,85,ANTONIA PANTOJA PREP ACADEMY,236,0.7551020408163265,10,45,0.4444444444444444,0.5555555555555556,0.044444444444444446,0.17777777777777778,0.7333333333333333,0.022222222222222223,0.022222222222222223,0.0,0.13333333333333333,0.35555555555555557,0.9111111111111111,0.13333333333333333,27719.76,8500.5,2515.38,5519.54,0.0,880.01,440.93,865.69,433.76,844.21,8,22,69,9
83,86,ANTONIA PANTOJA PREP ACADEMY,236,0.7551020408163265,11,65,0.6461538461538462,0.35384615384615387,0.03076923076923077,0.2153846153846154,0.7076923076923077,0.03076923076923077,0.0,0.015384615384615385,0.18461538461538463,0.24615384615384617,0.8461538461538461,0.12307692307692308,27719.76,8500.5,2515.38,5519.54,0.0,880.01,440.93,865.69,433.76,844.21,8,22,69,9
84,87,ANTONIA PANTOJA PREP ACADEMY,236,0.7551020408163265,12,37,0.5945945945945946,0.40540540540540543,0.16216216216216217,0.16216216216216217,0.6216216216216216,0.0,0.0,0.05405405405405406,0.13513513513513514,0.24324324324324326,0.8648648648648649,0.21621621621621623,27719.76,8500.5,2515.38,5519.54,0.0,880.01,440.93,865.69,433.76,844.21,8,22,69,9
85,88,"ARCHIMEDES ACAD-MATH, SCI, TECH",329,0.6938110749185668,9,115,0.6260869565217392,0.3739130434782609,0.0782608695652174,0.23478260869565218,0.6521739130434783,0.034782608695652174,0.0,0.0,0.14782608695652175,0.30434782608695654,0.9130434782608695,0.13043478260869565,24793.28,7148.82,2161.49,4664.96,0.0,1028.14,515.15,633.08,317.21,604.68,13,35,63,2
86,89,"ARCHIMEDES ACAD-MATH, SCI, TECH",329,0.6938110749185668,10,71,0.6338028169014085,0.36619718309859156,0.028169014084507043,0.38028169014084506,0.5774647887323944,0.014084507042253521,0.0,0.0,0.0,0.352112676056338,0.9295774647887324,0.18309859154929578,24793.28,7148.82,2161.49,4664.96,0.0,1028.14,515.15,633.08,317.21,604.68,13,35,63,2
87,90,"ARCHIMEDES ACAD-MATH, SCI, TECH",329,0.6938110749185668,11,76,0.5526315789473685,0.4473684210526316,0.07894736842105263,0.32894736842105265,0.5921052631578947,0.0,0.0,0.0,0.15789473684210525,0.2631578947368421,0.8552631578947368,0.09210526315789473,24793.28,7148.82,2161.49,4664.96,0.0,1028.14,515.15,633.08,317.21,604.68,13,35,63,2
88,91,"ARCHIMEDES ACAD-MATH, SCI, TECH",329,0.6938110749185668,12,67,0.582089552238806,0.417910447761194,0.05970149253731343,0.29850746268656714,0.582089552238806,0.04477611940298507,0.0,0.014925373134328358,0.11940298507462686,0.43283582089552236,0.835820895522388,0.07462686567164178,24793.28,7148.82,2161.49,4664.96,0.0,1028.14,515.15,633.08,317.21,604.68,13,35,63,2
89,92,ART AND DESIGN HIGH SCHOOL,1521,0.9759855006796556,9,402,0.35572139303482586,0.6442786069651741,0.11194029850746269,0.15671641791044777,0.3781094527363184,0.26119402985074625,0.0845771144278607,0.007462686567164179,0.014925373134328358,0.2562189054726368,0.6044776119402985,0.03482587064676617,21325.93,5683.82,1173.86,3436.06,9.34,796.4,399.04,646.09,323.72,1137.83,16,39,53,8
90,93,ART AND DESIGN HIGH SCHOOL,1521,0.9759855006796556,10,453,0.31788079470198677,0.6821192052980133,0.10154525386313466,0.10596026490066225,0.40397350993377484,0.24944812362030905,0.13024282560706402,0.008830022075055188,0.0,0.2052980132450331,0.5320088300220751,0.026490066225165563,21325.93,5683.82,1173.86,3436.06,9.34,796.4,399.04,646.09,323.72,1137.83,16,39,53,8
91,94,ART AND DESIGN HIGH SCHOOL,1521,0.9759855006796556,11,305,0.39672131147540984,0.6032786885245902,0.08852459016393442,0.1540983606557377,0.43934426229508194,0.23934426229508196,0.07868852459016394,0.0,0.01639344262295082,0.25573770491803277,0.5377049180327869,0.04262295081967213,21325.93,5683.82,1173.86,3436.06,9.34,796.4,399.04,646.09,323.72,1137.83,16,39,53,8
92,95,ART AND DESIGN HIGH SCHOOL,1521,0.9759855006796556,12,361,0.2770083102493075,0.7229916897506925,0.10803324099722991,0.12742382271468145,0.47368421052631576,0.22160664819944598,0.06371191135734072,0.00554016620498615,0.0,0.19390581717451524,0.5817174515235457,0.036011080332409975,21325.93,5683.82,1173.86,3436.06,9.34,796.4,399.04,646.09,323.72,1137.83,16,39,53,8
93,96,ARTURO A SCHOMBURG SATELLITE-BRONX,125,0.16159250585480095,9,6,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33748.34,9537.65,2963.41,6263.69,0.0,2349.24,1177.09,1860.34,932.13,945.02,9,53,47,0
94,97,ARTURO A SCHOMBURG SATELLITE-BRONX,125,0.16159250585480095,10,41,0.5853658536585366,0.4146341463414634,0.024390243902439025,0.2926829268292683,0.6829268292682927,0.0,0.0,0.0,0.14634146341463414,0.34146341463414637,0.975609756097561,0.0,33748.34,9537.65,2963.41,6263.69,0.0,2349.24,1177.09,1860.34,932.13,945.02,9,53,47,0
95,98,ARTURO A SCHOMBURG SATELLITE-BRONX,125,0.16159250585480095,11,33,0.5454545454545454,0.45454545454545453,0.0,0.24242424242424243,0.7575757575757576,0.0,0.0,0.0,0.0,0.3333333333333333,0.9090909090909091,0.15151515151515152,33748.34,9537.65,2963.41,6263.69,0.0,2349.24,1177.09,1860.34,932.13,945.02,9,53,47,0
96,99,ARTURO A SCHOMBURG SATELLITE-BRONX,125,0.16159250585480095,12,45,0.5111111111111111,0.4888888888888889,0.022222222222222223,0.3333333333333333,0.5555555555555556,0.044444444444444446,0.0,0.044444444444444446,0.13333333333333333,0.4,0.8666666666666667,0.2222222222222222,33748.34,9537.65,2963.41,6263.69,0.0,2349.24,1177.09,1860.34,932.13,945.02,9,53,47,0
97,100,ASPIRATIONS DIPLOMA PLUS HS,140,0.20318725099601595,9,31,0.3870967741935484,0.6129032258064516,0.0,0.6451612903225806,0.3225806451612903,0.0,0.0,0.03225806451612903,0.0,0.5483870967741935,0.9354838709677419,0.1935483870967742,35683.45,11705.95,1315.65,6524.51,0.0,3687.66,1847.71,1620.15,811.78,450.27,8,18,68,14
98,101,ASPIRATIONS DIPLOMA PLUS HS,140,0.20318725099601595,10,31,0.4838709677419355,0.5161290322580645,0.06451612903225806,0.7741935483870968,0.12903225806451613,0.03225806451612903,0.0,0.0,0.0,0.3870967741935484,0.8709677419354839,0.0,35683.45,11705.95,1315.65,6524.51,0.0,3687.66,1847.71,1620.15,811.78,450.27,8,18,68,14
99,102,ASPIRATIONS DIPLOMA PLUS HS,140,0.20318725099601595,11,39,0.6410256410256411,0.358974358974359,0.02564102564102564,0.8717948717948718,0.07692307692307693,0.02564102564102564,0.0,0.0,0.0,0.358974358974359,0.717948717948718,0.0,35683.45,11705.95,1315.65,6524.51,0.0,3687.66,1847.71,1620.15,811.78,450.27,8,18,68,14
100,103,ASPIRATIONS DIPLOMA PLUS HS,140,0.20318725099601595,12,39,0.5128205128205128,0.48717948717948717,0.0,0.8205128205128205,0.15384615384615385,0.0,0.0,0.02564102564102564,0.0,0.23076923076923078,0.7948717948717948,0.1794871794871795,35683.45,11705.95,1315.65,6524.51,0.0,3687.66,1847.71,1620.15,811.78,450.27,8,18,68,14
101,104,ASTOR COLLEGIATE ACADEMY,457,0.928388746803069,9,140,0.5714285714285714,0.42857142857142855,0.15714285714285714,0.24285714285714285,0.4714285714285714,0.10714285714285714,0.02142857142857143,0.0,0.16428571428571428,0.2571428571428571,0.9071428571428571,0.11428571428571428,22548.34,6380.29,1246.67,3821.51,37.11,1033.35,517.76,441.98,221.45,1128.45,15,35,59,6
102,105,ASTOR COLLEGIATE ACADEMY,457,0.928388746803069,10,116,0.5344827586206896,0.46551724137931033,0.0603448275862069,0.33620689655172414,0.47413793103448276,0.11206896551724138,0.008620689655172414,0.008620689655172414,0.13793103448275862,0.2672413793103448,0.8706896551724138,0.14655172413793102,22548.34,6380.29,1246.67,3821.51,37.11,1033.35,517.76,441.98,221.45,1128.45,15,35,59,6
103,106,ASTOR COLLEGIATE ACADEMY,457,0.928388746803069,11,102,0.5490196078431373,0.45098039215686275,0.058823529411764705,0.23529411764705882,0.4803921568627451,0.18627450980392157,0.00980392156862745,0.029411764705882353,0.09803921568627451,0.1568627450980392,0.7745098039215687,0.0,22548.34,6380.29,1246.67,3821.51,37.11,1033.35,517.76,441.98,221.45,1128.45,15,35,59,6
104,107,ASTOR COLLEGIATE ACADEMY,457,0.928388746803069,12,99,0.47474747474747475,0.5252525252525253,0.0707070707070707,0.25252525252525254,0.43434343434343436,0.20202020202020202,0.030303030303030304,0.010101010101010102,0.08080808080808081,0.1717171717171717,0.7878787878787878,0.050505050505050504,22548.34,6380.29,1246.67,3821.51,37.11,1033.35,517.76,441.98,221.45,1128.45,15,35,59,6
105,108,AUGUST MARTIN HIGH SCHOOL,483,0.9696586599241467,9,163,0.6380368098159509,0.3619631901840491,0.13496932515337423,0.50920245398773,0.27607361963190186,0.024539877300613498,0.006134969325153374,0.049079754601226995,0.1165644171779141,0.22699386503067484,0.852760736196319,0.1165644171779141,27491.93,7396.8,1153.15,4283.98,6.77,1056.52,529.37,1390.54,696.73,3258.3,7,17,31,52
106,109,AUGUST MARTIN HIGH SCHOOL,483,0.9696586599241467,10,114,0.6140350877192983,0.38596491228070173,0.11403508771929824,0.6403508771929824,0.20175438596491227,0.008771929824561403,0.0,0.03508771929824561,0.11403508771929824,0.2807017543859649,0.7017543859649122,0.13157894736842105,27491.93,7396.8,1153.15,4283.98,6.77,1056.52,529.37,1390.54,696.73,3258.3,7,17,31,52
107,110,AUGUST MARTIN HIGH SCHOOL,483,0.9696586599241467,11,138,0.5217391304347826,0.4782608695652174,0.11594202898550725,0.6159420289855072,0.18840579710144928,0.014492753623188406,0.028985507246376812,0.036231884057971016,0.09420289855072464,0.17391304347826086,0.7681159420289855,0.15942028985507245,27491.93,7396.8,1153.15,4283.98,6.77,1056.52,529.37,1390.54,696.73,3258.3,7,17,31,52
108,111,AUGUST MARTIN HIGH SCHOOL,483,0.9696586599241467,12,68,0.6323529411764706,0.36764705882352944,0.10294117647058823,0.6323529411764706,0.19117647058823528,0.014705882352941176,0.029411764705882353,0.029411764705882353,0.0,0.39705882352941174,0.8088235294117647,0.10294117647058823,27491.93,7396.8,1153.15,4283.98,6.77,1056.52,529.37,1390.54,696.73,3258.3,7,17,31,52
109,112,AVIATION CAREER AND TECH ED HS,1831,0.9866962305986696,9,529,0.7466918714555766,0.2533081285444234,0.3837429111531191,0.03969754253308128,0.41398865784499056,0.12098298676748583,0.03969754253308128,0.001890359168241966,0.03969754253308128,0.18525519848771266,0.7353497164461248,0.01890359168241966,22624.61,7287.89,1218.1,4261.95,0.0,667.09,334.25,473.94,237.47,424.15,14,17,65,18
110,113,AVIATION CAREER AND TECH ED HS,1831,0.9866962305986696,10,422,0.8388625592417062,0.16113744075829384,0.3696682464454976,0.02843601895734597,0.4597156398104265,0.10426540284360189,0.026066350710900472,0.011848341232227487,0.04976303317535545,0.17535545023696683,0.6516587677725119,0.016587677725118485,22624.61,7287.89,1218.1,4261.95,0.0,667.09,334.25,473.94,237.47,424.15,14,17,65,18
111,114,AVIATION CAREER AND TECH ED HS,1831,0.9866962305986696,11,434,0.8087557603686636,0.1912442396313364,0.33640552995391704,0.02304147465437788,0.49078341013824883,0.12442396313364056,0.020737327188940093,0.004608294930875576,0.027649769585253458,0.1382488479262673,0.6682027649769585,0.0,22624.61,7287.89,1218.1,4261.95,0.0,667.09,334.25,473.94,237.47,424.15,14,17,65,18
112,115,AVIATION CAREER AND TECH ED HS,1831,0.9866962305986696,12,446,0.8004484304932735,0.19955156950672645,0.3834080717488789,0.04708520179372197,0.43946188340807174,0.09641255605381166,0.020179372197309416,0.013452914798206279,0.013452914798206279,0.13901345291479822,0.6681614349775785,0.03587443946188341,22624.61,7287.89,1218.1,4261.95,0.0,667.09,334.25,473.94,237.47,424.15,14,17,65,18
